嘉義市,房地(土地+建物),嘉義市嘉義市民生南路271~300號,83.0,住,,,1011211,土地1建物1車位0,五層,5,店面(店鋪),住商用,鋼筋混凝土造,0770722,306.25,6,3,4,有,無,無,20000,65,,0.0,0,,RPWNMLRJJHIFFAI68EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市國華街16巷31~60號,106.0,住,,,1020107,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0701228,201.62,8,3,3,有,無,無,10500,52,,0.0,0,,RPQOMLLKJHIFFAI47CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市光正街86巷1~30號,75.0,住,,,1020115,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0651020,75.1,4,2,2,有,無,無,10000,133,,0.0,0,,RPUNMLOKJHIFFAI08CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市永安街361~390號,140.0,住,,,1011214,土地1建物1車位0,五層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,0800222,24.0,1,1,1,有,無,無,5000,208,,0.0,0,,RPVNMLOKJHIFFAI18CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.65,住,,,1011220,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,69.77,2,2,1,有,有,有,8000,115,,0.0,0,,RPUNMLOKJHIFFAI28EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市長榮街217巷1~30號,39.6,住,,,1020115,土地1建物1車位0,全,1,透天厝,住家用,木造,,39.6,2,2,2,有,無,無,4500,114,,0.0,0,,RPVNMLPKJHIFFAI28CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,16.89,住,,,1011225,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,139.98,4,2,2,有,有,有,12500,89,,0.0,0,,RPRNMLLLJHIFFAI77EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.65,住,,,1020107,土地1建物1車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,59.97,2,1,1,有,有,有,8000,133,,0.0,0,,RPOPMLLJKHIFFAI37CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,15.28,住,,,1020101,土地1建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,112.6,3,1,2,有,有,有,12500,111,,0.0,0,租金含補充健保捐.租賃扣繳,RPWOMLLJKHIFFAI28EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路301~330號,14.21,住,,,1020202,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850214,105.85,3,1,2,有,有,有,7500,71,坡道機械,0.0,0,,RPPOMLTKKHIFFAI28CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市國賢二街31~60號,14.71,住,,,1020218,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0810626,195.67,4,2,3,有,有,無,10000,51,,0.0,0,承租一至三樓,RPOOMLQLKHIFFAI08DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市自強街84巷85弄1~30號,68.0,住,,,1020210,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0670217,96.24,3,2,2,有,無,有,5000,52,,0.0,0,,RPQOMLQLKHIFFAI28DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民族路481~510號,124.0,其他,,,1020501,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,1010919,74.41,0,0,0,無,無,有,63000,847,,0.0,0,,RPVNMLPKLHIFFAI48CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市垂楊路91~120號,61.0,住,,,1020421,土地1建物1車位0,三層,3,店面(店鋪),住家用,鋼筋混凝土加強磚造,0540702,118.68,2,2,2,有,無,無,21000,177,,0.0,0,,RPWNMLPKLHIFFAI58CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區延平街31~60號,30.57,住,,,1020401,土地2建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820714,136.97,3,2,2,有,無,無,8000,58,坡道平面,21.32,0,,RPUNMLSKLHIFFAI68CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路601~630號,86.0,住,,,1020316,土地1建物1車位0,二層,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0691120,122.43,5,2,3,有,無,無,13000,106,,0.0,0,租賃1到2樓,RPQOMLMLLHIFFAI87CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市國華街61~90號,99.0,住,,,1020322,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960824,254.74,4,2,4,有,無,無,30000,118,,0.0,0,全棟出租,RPWNMLMLLHIFFAI48DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民族路601~630號,56.0,商,,,1020501,土地1建物1車位0,一層,1,店面(店鋪),住商用,木造,0420205,49.42,2,1,1,有,無,無,20000,405,,0.0,0,,RPXNMLSLLHIFFAI09CC,嘉义市,3,208.26,不动产租赁
嘉義市,土地,白川段31~60地號,100.0,住,,,1020401,土地1建物0車位0,,,店面(店鋪),,,,0.0,3,1,1,有,無,無,60000,600,,0.0,0,,RPOOMLSLLHIFFAI28CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市嘉北街12巷31~60號,43.46,住,,,1020301,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0791015,198.16,3,2,2,有,無,無,10000,50,,0.0,0,1樓+2樓+地下室,RPWNMLTLLHIFFAI66EC,嘉义市,3,208.26,不动产租赁
嘉義市,土地,竹圍子段友愛小段1~30地號,427.0,住,,,1020301,土地1建物0車位0,,,店面(店鋪),,,,0.0,0,0,0,無,無,無,15000,35,,0.0,0,,RPQNMLLJMHIFFAI57CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市林森西路391~420號,58.0,商,,,1020323,土地1建物1車位0,一層,2,店面(店鋪),商業用,木造,0480520,46.9,2,2,1,有,無,無,9000,192,,0.0,0,,RPTNMLMJMHIFFAI97CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市臺林街91~120號,62.0,住,,,1020410,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0820615,75.62,0,0,0,無,無,無,18000,238,,0.0,0,不得分租他人,RPRNMLTKMHIFFAI58CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市貴州街31~60號,13.21,住,,,1020401,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810728,167.0,4,2,2,有,有,有,16000,96,,0.0,0,,RPSPMLTKMHIFFAI88CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市興業西路211~240號,447.0,商,,,1020402,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0730601,448.43,5,1,1,有,無,有,140000,312,,0.0,0,,RPVNMLPLMHIFFAI68CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市永福一街31~60號,21.01,住,,,1020501,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800403,61.37,2,1,1,有,有,無,6000,98,,0.0,0,,RPROMLLJNHIFFAI08EC,嘉义市,3,208.26,不动产租赁
嘉義市,土地,埤子頭段361~390地號,35.5,住,,,1020403,土地1建物0車位0,全,,透天厝,,,,0.0,3,1,2,有,無,無,3500,99,,0.0,0,1-2樓全部 土地上有未保存之建物,RPSOMLLJNHIFFAI18EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市仁愛路240巷1~30號,34.24,住,,,1020415,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931029,114.8,3,2,2,有,有,無,11000,96,坡道平面,0.0,0,,RPTOMLLJNHIFFAI28EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市松江一街1~30號,120.0,商,,,1020510,土地2建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0730712,37.88,0,0,0,無,無,無,12000,317,,0.0,0,,RPPOMLOKNHIFFAI08CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市國安二街1~30號,114.0,住,,,1020520,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0970801,222.8,5,2,5,有,無,無,14000,63,,0.0,0,,RPVOMLPKNHIFFAI78CC,嘉义市,3,208.26,不动产租赁
