北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1000721,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8600000,62847,坡道平面,9.5,1250000,,RPUOMLKKJHIFFBB07CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,31.33,住,,,1000726,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.9,3,2,2,有,無,10380000,69717,坡道平面,14.7,2000000,,RPVOMLKKJHIFFBB17CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.47,住,,,1010728,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.83,4,2,2,有,無,13100000,66318,坡道平面,14.7,1950000,,RPTQMLKKJHIFFBB17CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1010806,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,7730000,58392,坡道機械,5.2,650000,,RPUQMLKKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.47,住,,,1010807,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.83,4,2,2,有,無,12330000,65755,坡道機械,5.2,650000,,RPVQMLKKJHIFFBB37CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1010801,土地1建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8850000,64196,坡道機械,10.4,1400000,,RPWQMLKKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1010804,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8250000,62680,坡道機械,5.2,650000,,RPORMLKKJHIFFBB76CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,31.33,住,,,1010805,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.9,3,2,2,有,無,9300000,65391,坡道平面,9.5,1100000,,RPQRMLKKJHIFFBB96CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1010805,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,7650000,57732,坡道機械,5.2,650000,,RPRRMLKKJHIFFBB07CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.89,住,,,1010814,土地1建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.68,4,2,2,有,無,12980000,65478,坡道平面,14.7,1850000,,RPTRMLKKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.89,住,,,1010810,土地1建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.68,4,2,2,有,無,12360000,61831,坡道平面,14.7,1850000,,RPVRMLKKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1000812,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8300000,62680,坡道機械,5.2,700000,,RPWRMLKKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.23,住,,,1010825,土地1建物1車位2,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.89,4,2,2,有,無,13000000,64461,坡道平面,19.0,2500000,,RPXRMLKKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1010902,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8500000,61992,坡道平面,9.5,1250000,,RPQSMLKKJHIFFBB07CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,49.28,住,,,1010927,土地1建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.18,4,2,2,有,無,18120000,80857,坡道平面,19.0,2500000,,RPSSMLKKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,29.36,住,,,1011030,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.45,3,2,2,有,無,8760000,65071,坡道平面,9.5,1150000,售價包含裝潢或家電。,RPUSMLKKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.47,住,,,1011101,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.83,4,2,2,有,無,15000000,75078,坡道平面,19.0,2700000,售價包含裝潢或家電。,RPVSMLKKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.89,住,,,1011103,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.68,4,2,2,有,無,12990000,63315,坡道平面,19.0,2500000,,RPWSMLKKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,同榮段1861~1890地號,42.89,住,,,1011125,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.68,4,2,2,有,無,13300000,64582,坡道平面,19.0,2600000,,RPXSMLKKJHIFFBB77CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1011016,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.34,4,2,2,有,無,10030000,44314,坡道平面,54.92,0,,RPVRMLPKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011008,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9400000,47021,坡道平面,28.49,0,,RPWRMLPKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011001,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9380000,46921,坡道平面,28.49,0,,RPXRMLPKJHIFFBB18CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011004,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9580000,47922,坡道平面,28.49,0,,RPOSMLPKJHIFFBB37CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1010907,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9660000,48322,坡道平面,28.49,0,,RPPSMLPKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1010829,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.4,4,2,2,有,無,10560000,46235,坡道平面,56.98,0,,RPQSMLPKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011001,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9550000,47771,坡道平面,28.49,0,,RPSSMLPKJHIFFBB77CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1010922,土地1建物1車位2,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.34,4,2,2,有,無,10620000,46921,坡道平面,54.92,0,,RPTSMLPKJHIFFBB87CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1010918,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.91,4,2,2,有,無,9550000,47771,坡道平面,28.49,0,,RPUSMLPKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011029,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.4,4,2,2,有,無,9300000,46407,坡道平面,28.49,0,,RPVSMLPKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1011011,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.77,4,2,2,有,無,10060000,44757,坡道平面,52.86,0,,RPPNMLQKJHIFFBB07CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1011012,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.89,4,2,2,有,無,10100000,44126,坡道平面,56.98,0,,RPQNMLQKJHIFFBB17CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1011005,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.77,4,2,2,有,無,10200000,45380,坡道平面,52.86,0,,RPRNMLQKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011009,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.34,4,2,2,有,無,9530000,48049,坡道平面,26.43,0,,RPSNMLQKJHIFFBB37CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1010928,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.4,4,2,2,有,無,9600000,47904,坡道平面,28.49,0,,RPTNMLQKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1011008,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.65,4,2,2,有,無,9620000,45239,坡道機械,40.74,0,,RPUNMLQKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.44,住,,,1010923,土地1建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.65,4,2,2,有,無,9580000,45051,坡道機械,40.74,0,,RPVNMLQKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011002,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.4,4,2,2,有,無,9660000,48204,坡道平面,28.49,0,,RPWNMLQKJHIFFBB77CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,34.23,住,,,1011006,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.4,4,2,2,有,無,9700000,48403,坡道平面,28.49,0,,RPXNMLQKJHIFFBB87CB,台中市,2,134.80,预售屋买卖
