古坑鄉,房地(土地+建物),水碓東段1471~1500地號,134.39,,一般農業區,甲種建築用地,1040712,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPOOMLTLJILFFAP76EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,128.54,,一般農業區,甲種建築用地,1040619,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPPOMLTLJILFFAP86EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,130.75,,一般農業區,甲種建築用地,1040509,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,185.9,4,2,4,有,無,5980000,32168,,0.0,0,,RPWOMLTLJILFFAP57EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,203.45,,一般農業區,甲種建築用地,1040908,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,231.94,4,2,4,有,無,8800000,37941,,0.0,0,,RPTNMLKMJILFFAP98EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,139.87,,一般農業區,甲種建築用地,1040407,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPUNMLKMJILFFAP09EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,137.94,,一般農業區,甲種建築用地,1040407,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPVNMLKMJILFFAP56EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,126.87,,一般農業區,甲種建築用地,1040610,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPTOMLKMJILFFAP09EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,130.45,,一般農業區,甲種建築用地,1040427,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPUOMLKMJILFFAP56EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,132.42,,一般農業區,甲種建築用地,1040929,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPVOMLKMJILFFAP66EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,136.28,,一般農業區,甲種建築用地,1040415,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6060000,32967,,0.0,0,,RPWOMLKMJILFFAP76EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),水碓東段1471~1500地號,141.78,,一般農業區,甲種建築用地,1040325,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPXOMLKMJILFFAP86EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,95.37,,工業區,丁種建築用地,1050418,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.42,4,2,3,有,無,5980000,35719,,0.0,0,,RPPNMLNJJHMFFAP58EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050419,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,4,2,3,有,無,5980000,35210,,0.0,0,,RPRNMLNJJHMFFAP78EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050306,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,3,2,3,有,無,5980000,35210,,0.0,0,,RPSNMLNJJHMFFAP88EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050306,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,3,2,3,有,無,5980000,35210,,0.0,0,,RPUNMLNJJHMFFAP09EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,93.62,,工業區,丁種建築用地,1050321,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.91,4,2,3,有,無,5980000,35403,,0.0,0,,RPWNMLNJJHMFFAP66EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,108.14,,工業區,丁種建築用地,1050401,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.01,4,2,3,有,無,5980000,35383,,0.0,0,,RPXNMLNJJHMFFAP76EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,92.61,,工業區,丁種建築用地,1050316,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.37,4,2,3,有,無,5980000,35729,,0.0,0,,RPOOMLNJJHMFFAP58EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,95.38,,工業區,丁種建築用地,1050205,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.47,4,2,3,有,無,5980000,35708,,0.0,0,,RPPOMLNJJHMFFAP68EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,98.44,,工業區,丁種建築用地,1050414,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.0,4,2,3,有,無,6200000,37126,,0.0,0,,RPQNMLOJJHMFFAP78EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段421~450地號,96.25,,工業區,丁種建築用地,1050320,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.95,4,2,3,有,無,5980000,35395,,0.0,0,,RPRNMLOJJHMFFAP88EB,云林县,5,187.14,预售屋买卖
