馬公市,土地,光華段421~450地號,206.08,,一般農業區,甲種建築用地,1011107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7400000,35908,,0.0,0,包含未來興建房屋之價金,RPRNMLQKJIHFFAX66CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,東衛段781~810地號,402.85,,一般農業區,農牧用地,1010905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,872901,2167,,0.0,0,,RPRNMLNLJIHFFAX09CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,成功南段1051~1080地號,245.67,,一般農業區,農牧用地,1011112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6360000,25888,,0.0,0,"申請農變建專案核准,交易總價包括未興建房屋建築費用。",RPSNMLMJKIHFFAX98CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿經國路113巷1~30號,76.0,商,,,1011110,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0851018,156.11,3,1,3,有,無,6200000,39716,,0.0,0,,RPPNMLLLJIHFFAX78DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,文化段571~600地號,35.52,住,,,1011030,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,992073,27930,,0.0,0,,RPPNMLTKJIHFFAX86DA,澎湖县,7,265.51,不动产买卖
白沙鄉,土地,通梁東段541~570地號,1203.04,,一般農業區,農牧用地,1011110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2540000,2111,,0.0,0,,RPTNMLNJKIHFFAX66DA,澎湖县,7,265.51,不动产买卖
西嶼鄉,土地,竹篙灣段3571~3600地號,2099.0,,風景區,農牧用地,1011115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3650000,1739,,0.0,0,,RPQNMLPJKIHFFAX56DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,春暉段541~570地號,5.51,住,,,1011113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,188442,34200,,0.0,0,,RPPNMLKLJIHFFAX68DA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿林森路45巷1~30號,109.02,住,,,1011113,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011018,266.34,5,2,6,有,無,11100000,41676,,0.0,0,,RPSNMLMLJIHFFAX09CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,中西段31~60地號,179.09,,一般農業區,農牧用地,1011112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,468000,2613,,0.0,0,,RPPNMLKMJIHFFAX68CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿朝陽路100巷1~30號,107.52,住,,,1011113,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011018,271.54,6,2,7,有,無,12000000,44192,,0.0,0,,RPRNMLMLJIHFFAX98CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿光華里241~270號,112.02,,一般農業區,甲種建築用地,1011010,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0900704,186.88,4,2,3,有,無,5600000,29966,,0.0,0,,RPQNMLLLJIHFFAX78CA,澎湖县,7,265.51,不动产买卖
馬公市,建物,澎湖縣馬公巿永平街31~60號,0.0,,,,1011112,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780707,162.56,5,2,3,有,無,7000000,43061,,0.0,0,,RPRNMLQLJIHFFAX86DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,四維段601~630地號,583.18,,一般農業區,農牧用地,1011112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11138888,19100,,0.0,0,,RPQNMLNLJIHFFAX09DA,澎湖县,7,265.51,不动产买卖
