北竿鄉,土地,芹壁段601~630地號,30.31,住,,,1020116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,3299,,0.0,0,,RPPNMLLJLHIFFAZ98DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,大坪段361~390地號,746.64,其他,,,1020110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74664,100,,0.0,0,,RPPNMLLJKHIFFAZ88DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段271~300地號,228.68,住,,,1011217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,4373,,0.0,0,,RPRNMLMLKHIFFAZ76DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,后沃段151~180地號,86.61,住,,,1011226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,60627,700,,0.0,0,,RPPNMLMLKHIFFAZ56DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,清水段1291~1320地號,2325.46,其他,,,1011226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1914348,823,,0.0,0,,RPQNMLLJLHIFFAZ09DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段871~900地號,32.34,農,,,1020315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,3092,,0.0,0,,RPPNMLMLLHIFFAZ66DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段181~210地號,113.72,住,,,1020226,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,28139,,0.0,0,,RPPNMLSJMHIFFAZ07CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段181~210地號,673.47,其他,,,1020226,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,4752,,0.0,0,,RPPNMLTJMHIFFAZ17CA,连江县,8,206.97,不动产买卖
莒光鄉,土地,田沃段871~900地號,314.84,其他,,,1020329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,238140,756,,0.0,0,,RPPNMLKKMHIFFAZ09DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,清水段1~30地號,297.95,其他,,,1020327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,86406,290,,0.0,0,,RPPNMLNKNHIFFAZ86DA,连江县,8,206.97,不动产买卖
南竿鄉,建物,連江縣南竿鄉馬祖村31~60號,0.0,,,,1020401,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730700,110.0,3,2,2,有,無,224400,2040,,0.0,0,,RPQNMLNKNHIFFAZ96DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段1~30地號,113.01,住,,,1020415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,4424,,0.0,0,,RPPNMLTKMHIFFAZ37DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,大坪段1~30地號,37.41,商,,,1020501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,5346,,0.0,0,,RPPNMLTJQHIFFAZ67DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,里段1~30地號,68.29,其他,,,1020423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,14643,,0.0,0,,RPPNMLSJPHIFFAZ37CA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段511~540地號,87.17,住,,,1020410,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,162560,1865,,0.0,0,,RPPNMLSKOHIFFAZ47DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段1~30地號,281.33,其他,,,1020531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,8886,,0.0,0,,RPPNMLMKPHIFFAZ96DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,后沃段61~90地號,349.09,其他,,,1020513,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,229,,0.0,0,1.二親等間買賣2.權利人有兩位,RPPNMLQKPHIFFAZ37DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段181~210地號,46.06,住,,,1020508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69090,1500,,0.0,0,,RPRNMLTKPHIFFAZ87DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段91~120地號,449.35,其他,,,1020522,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2225,,0.0,0,,RPPNMLTLPHIFFAZ77DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段871~900地號,173.95,農,,,1020628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2874,,0.0,0,,RPPNMLTJPHIFFAZ57DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,芹壁段541~570地號,58.68,住,,,1020611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,13633,,0.0,0,有民情風俗因素之交易。;有民情風俗因素之交易。,RPPNMLTKPHIFFAZ57CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,芹壁段391~420地號,305.9,其他,,,1020611,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,2615,,0.0,0,有民情風俗因素之交易。;有民情風俗因素之交易。,RPQNMLTKPHIFFAZ67CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,珠螺段271~300地號,99.83,住,,,1020712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,12020,,0.0,0,有未登記建物移轉,RPPNMLMLPHIFFAZ07DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段811~840地號,20.36,住,,,1020722,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27079,1330,,0.0,0,有未登記產權之建物移轉依據國有財產法第52條之2按第1次公告土地現值計價,RPPNMLTKQHIFFAZ67CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,仁愛段121~150地號,571.08,其他,,,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1727500,3025,,0.0,0,分區為保護區及道路用地,RPPNMLKLQHIFFAZ86CA,连江县,8,206.97,不动产买卖
莒光鄉,土地,青帆段451~480地號,2271.32,其他,,,1020801,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1911633,842,,0.0,0,,RPPNMLRLQHIFFAZ57CA,连江县,8,206.97,不动产买卖
莒光鄉,土地,青帆段451~480地號,1959.26,其他,,,1020801,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1632521,833,,0.0,0,,RPQNMLRLQHIFFAZ67CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,清水段811~840地號,494.32,其他,,,1020819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,6069,,0.0,0,,RPPNMLNLRHIFFAZ37DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,四維段121~150地號,415.91,其他,,,1020821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,243973,587,,0.0,0,,RPPNMLQKRHIFFAZ47CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,四維段61~90地號,155.37,其他,,,1020808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70000,451,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易，權利人有2位。,RPQNMLPLRHIFFAZ67DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,馬祖段691~720地號,602.9,農,,,1020910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,1426,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。權利人4位。,RPPNMLLKIIIFFAZ88DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,復興段301~330地號,69.64,其他,,,1020927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1436,,0.0,0,親屬間交易(本案買賣對象為權利人阿姨的公公),RPPNMLQKIIIFFAZ66CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,清水段1231~1260地號,495.88,農,,,1020923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,15125,,0.0,0,,RPPNMLPLIIIFFAZ76DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,仁愛段451~480地號,49.79,住,,,1020816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,990000,19884,,0.0,0,,RPPNMLMKJIIFFAZ09DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段961~990地號,129.36,住,,,1021011,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1546,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPNMLMLIIIFFAZ09DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,清水段601~630地號,150.42,其他,,,1021101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58965,392,,0.0,0,,RPPNMLSKJIIFFAZ07DA,连江县,8,206.97,不动产买卖
